Depression Item Bank, 15 items, API settings with Best Health rule at 3 items.
 Settings: min/max Theta = -/+4, 81 quadpts; all responses = 1 [min score]; min/max items = 4 and 8; maxSD = 0.3; muEAP=0; sdEAP=1
adminOrder	 2 	ItemAdmin	 1 
adminOrder	 2 	Score	 1 
adminOrder	 2 	InterimTheta	 -1.038688 
adminOrder	 2 	InterimSE	 0.6091972 
adminOrder	 2 	currentProbGrid	 0.0001338285 0.000198652 0.00029194 0.0004247665 0.0006118748 0.0008726299 0.001232118 0.001722375 0.002383723 0.003266135 0.004430583 0.005950213 0.007911242 0.01041337 0.0135695 0.01750456 0.0223531 0.02825543 0.03535202 0.04377584 0.0536423 0.06503644 0.07799707 0.09249728 0.1084208 0.1255341 0.1434533 0.1616082 0.1792059 0.1952013 0.2082918 0.2169595 0.2195974 0.2147574 0.2015319 0.1800226 0.1517351 0.1196344 0.0876051 0.05934777 0.03721909 0.02172433 0.01190652 0.006190972 0.003084617 0.001485348 0.0006959539 0.0003189073 0.0001434428 6.349757e-05 2.771358e-05 1.194088e-05 5.083578e-06 2.139716e-06 8.907963e-07 3.66913e-07 1.495539e-07 6.033149e-08 2.409042e-08 9.522016e-09 3.725793e-09 1.443207e-09 5.534383e-10 2.101106e-10 7.897148e-11 2.938596e-11 1.082579e-11 3.948491e-12 1.425792e-12 5.097244e-13 1.804139e-13 6.322082e-14 2.193342e-14 7.533708e-15 2.561933e-15 8.625484e-16 2.87512e-16 9.48823e-17 3.100069e-17 1.002801e-17 3.21155e-18
adminOrder	 3 	itemInfo	 3.855637 2.031011 1.60007 1.529324 1.593527 1.625171 3.711093 2.174491 1.605977 1.396322 1.345303 0.811296 2.963115 0.4791607 1.797369 
adminOrder	 3 	ItemAdmin	 13 
adminOrder	 3 	Score	 1 
adminOrder	 3 	InterimTheta	 -1.198272 
adminOrder	 3 	InterimSE	 0.5903146 
adminOrder	 3 	currentProbGrid	 0.0001337994 0.0001985971 0.0002918377 0.0004245777 0.0006115298 0.0008720058 0.001231 0.001720393 0.002380243 0.003260088 0.00442018 0.005932498 0.007881381 0.01036355 0.01348724 0.01737014 0.02213575 0.02790775 0.03480192 0.04291517 0.0523112 0.06300238 0.07492779 0.08792737 0.1017135 0.1158418 0.1296861 0.1424248 0.1530503 0.1604179 0.1633518 0.1608228 0.1521936 0.1374954 0.1176511 0.09451995 0.07064859 0.0487062 0.0307638 0.01774594 0.00936465 0.004550631 0.002056997 0.0008750065 0.0003542145 0.0001377842 5.190175e-05 1.904551e-05 6.838287e-06 2.410153e-06 8.357897e-07 2.856504e-07 9.633526e-08 3.208703e-08 1.056196e-08 3.437414e-09 1.106471e-09 3.523531e-10 1.110265e-10 3.462152e-11 1.068516e-11 3.264117e-12 9.87018e-13 2.954463e-13 8.754693e-14 2.568166e-14 7.458196e-15 2.14427e-15 6.103304e-16 1.719865e-16 4.798114e-17 1.325244e-17 3.623864e-18 9.810706e-19 2.629553e-19 6.977786e-20 1.833193e-20 4.768194e-21 1.227878e-21 3.130493e-22 7.901807e-23
